sample_id,filename,split,relative_path,source_image_path,image_sha256,mask_sha256,source_dataset,foreground_pixels,foreground_ratio
000358__BEE24-24_000004_det02_tr0002,000358__BEE24-24_000004_det02_tr0002.jpg,train,000358\BEE24-24_000004_det02_tr0002.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000358__BEE24-24_000004_det02_tr0002.jpg,feee25abd2a29f3a77db701abed0b299554bd9b1631dfb8b0dd79c31a624f67e,207287d2641cfd9214e8b3742fc81a9503c162d07123f22e407d803c66c9a0f5,v1_190,2778,0.539627
000365__BEE24-24_000047_det03_tr0025,000365__BEE24-24_000047_det03_tr0025.jpg,train,000365\BEE24-24_000047_det03_tr0025.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000365__BEE24-24_000047_det03_tr0025.jpg,8a3b9f21fd24bb327354d9b5174f3badba6b9c537f2c3484db6cb4b01adf9d34,a20282087b255df858fa5e3e8ee6605912a2771b6e760cfcfc44c75783b0b001,v1_190,3823,0.503026
000366__BEE24-24_000011_det09_tr0008,000366__BEE24-24_000011_det09_tr0008.jpg,train,000366\BEE24-24_000011_det09_tr0008.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000366__BEE24-24_000011_det09_tr0008.jpg,38b3433240696f561d9c5daf0b875007f23eb6bb764dc42046dbc7244fbda986,07df0c7a27f9b9f6773d503997013b6a3d1e433dc28fd39aa7c2105792c3eb63,v1_190,2850,0.403568
000376__BEE24-24_000048_det12_tr0005,000376__BEE24-24_000048_det12_tr0005.jpg,train,000376\BEE24-24_000048_det12_tr0005.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_hard_cvat_100_v4_complete_20260516\images\000376__BEE24-24_000048_det12_tr0005.jpg,a228d94becf6036dac507db8633fa4fa88d0ef6acf95219ccb960af54979b9d6,b884bdfad9cde2683c3665b67c9862870e404fc8a2639eed8329d508efad214b,hard75,1588,0.459491
000391__BEE24-25_000070_det02_tr0037,000391__BEE24-25_000070_det02_tr0037.jpg,train,000391\BEE24-25_000070_det02_tr0037.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000391__BEE24-25_000070_det02_tr0037.jpg,58ccdfd93962c7d16384d6d956cc41c3b9d5b8a141f53908613016276dc1fb4d,3346d00b70bbc05544ccb98f6b5fdd0ae688866ded5adfd387416b896ac5acf9,v1_190,3207,0.521463
000395__BEE24-25_000016_det12_tr0008,000395__BEE24-25_000016_det12_tr0008.jpg,train,000395\BEE24-25_000016_det12_tr0008.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000395__BEE24-25_000016_det12_tr0008.jpg,9fed694e6479c3a456e150ccff8eed1bda15bdd16ec77719296ba05b5bc9a727,e300802fffc02d0e2959018066b2b66ab3775c5e0b527a70b8c8a99f3118625d,v1_190,2770,0.494643
000405__BEE24-26_000037_det01_tr0029,000405__BEE24-26_000037_det01_tr0029.jpg,train,000405\BEE24-26_000037_det01_tr0029.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000405__BEE24-26_000037_det01_tr0029.jpg,34851e72a2a4c970c36a210edb858cc290b7a269af8cc0708f08d9d358918f5c,5eaeced03e8fea3af4550619d306e984286533f90f6f2d693a93048991b43e54,v1_190,3481,0.631990
000406__BEE24-26_000026_det02_tr0013,000406__BEE24-26_000026_det02_tr0013.jpg,train,000406\BEE24-26_000026_det02_tr0013.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000406__BEE24-26_000026_det02_tr0013.jpg,c446aa2be8ab682b7b62b040c57f2c3db61a39f3e7f909c6a1d3b7764bea99cd,36094ea57fd08aee8c014879584c29f0891916089b26d2ee73485d41bd673b63,v1_190,2274,0.457545
000410__BEE24-26_000004_det10_tr0002,000410__BEE24-26_000004_det10_tr0002.jpg,train,000410\BEE24-26_000004_det10_tr0002.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000410__BEE24-26_000004_det10_tr0002.jpg,c3b568b2382602a689d0165f9cbc3a19c2fb69fe2a68c2115a4960ace565a193,b0da923526a3290a02c7fd06e8bea668ccf1a600ea9c423ee06031a019597954,v1_190,2802,0.606494
000429__BEE24-27_000009_det03_tr0005,000429__BEE24-27_000009_det03_tr0005.jpg,train,000429\BEE24-27_000009_det03_tr0005.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000429__BEE24-27_000009_det03_tr0005.jpg,33d53578a054435f946527682e9482d5b6079d0078342b1b91c942227832476f,9dcacaff597605fd0afc37a11c42d0712b7bf615358b84e1dff9a0acffd1bc89,v1_190,2807,0.537739
000439__BEE24-27_000053_det07_tr0025,000439__BEE24-27_000053_det07_tr0025.jpg,train,000439\BEE24-27_000053_det07_tr0025.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000439__BEE24-27_000053_det07_tr0025.jpg,3a9859b49fc0885d8e5ea3127e3d69a25cd6722c212b84713c2a166a74199c56,b382c0a94f89b840c486a7797c96da29571fceaa7de4908acae580116f5a8fce,v1_190,2416,0.462835
000441__BEE24-27_000049_det10_tr0015,000441__BEE24-27_000049_det10_tr0015.jpg,train,000441\BEE24-27_000049_det10_tr0015.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000441__BEE24-27_000049_det10_tr0015.jpg,8ac9fa1fa213da5553c6d182fef7ec0305dee773963f82a7bd67049bbf4ae435,7fbe0dd105ae80e83a9bec23a03ac9d5e4ae7487ba0f53a61278fb349a984f6a,v1_190,3215,0.675704
000469__BEE24-29_000003_det00_tr0001,000469__BEE24-29_000003_det00_tr0001.jpg,train,000469\BEE24-29_000003_det00_tr0001.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000469__BEE24-29_000003_det00_tr0001.jpg,839f409c3e39eeb09604af9609689dfee9880f7e3128503f8bb4b22dff95dfa9,081cd7acf6fc2295d807b7065fc9e9bc05577b5d8188524f83e0e04c67c3a1ef,v1_190,4113,0.411959
000469__BEE24-29_000006_det00_tr0004,000469__BEE24-29_000006_det00_tr0004.jpg,train,000469\BEE24-29_000006_det00_tr0004.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000469__BEE24-29_000006_det00_tr0004.jpg,6aa99a16bd77f64ad7471f5a6c529883ff16322d9f26030da606b020743489ef,1d8babbcd1a88ded8b25606a70e314414b6675408a5b03a7f40d41640aafd0b6,v1_190,4631,0.507785
000469__BEE24-29_000008_det00_tr0006,000469__BEE24-29_000008_det00_tr0006.jpg,train,000469\BEE24-29_000008_det00_tr0006.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000469__BEE24-29_000008_det00_tr0006.jpg,8c4344eb14ab6f2da9d9c21e6c24cd1adb9d131a69c034e018c2b7c5dbb3f1c9,7b159457c584c93e4d05f86d3604bfe7ab644966d3de2cdf62307b2d49f41d50,v1_190,4120,0.420752
000470__BEE24-29_000011_det01_tr0006,000470__BEE24-29_000011_det01_tr0006.jpg,train,000470\BEE24-29_000011_det01_tr0006.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000470__BEE24-29_000011_det01_tr0006.jpg,df363b25155384a5e276d059a37c641f07b69050f5d66721c37472909dc9cc82,08dde099826fe7c30c8e5293b9d48fccd647c4adc124354fad2f9f9cf4db0b27,v1_190,2287,0.330874
000475__BEE24-29_000055_det04_tr0009,000475__BEE24-29_000055_det04_tr0009.jpg,train,000475\BEE24-29_000055_det04_tr0009.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000475__BEE24-29_000055_det04_tr0009.jpg,9a8c11e1c6aa5b9f33c1c6f6382973bee77f6d249e97133d5bb8039c087ebc76,606366dc8d680aea570f02ff8997febf9746ff89f68577c7c2c2923a8cb8b3fe,v1_190,3528,0.439681
000481__BEE24-30_000050_det00_tr0026,000481__BEE24-30_000050_det00_tr0026.jpg,train,000481\BEE24-30_000050_det00_tr0026.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000481__BEE24-30_000050_det00_tr0026.jpg,4cb760d374d8b68009fc6532c9e883d7aa9ea478c110427d66cd05ad60c91aa2,1da67e244f49edd274f2e5f427e10879dfc5ff40e3e312edc0780d3f08b1c3b4,v1_190,2547,0.320377
000486__BEE24-30_000025_det05_tr0000,000486__BEE24-30_000025_det05_tr0000.jpg,train,000486\BEE24-30_000025_det05_tr0000.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000486__BEE24-30_000025_det05_tr0000.jpg,80fb84fa41b9ceaf5e304e094f8471324557d8234be3f3f5181b2aa5ba4d089e,32d9830d226488ce3de25ee8fd2425773b56bc47c8d6a5a4176840df6b08f760,v1_190,2774,0.372449
000486__BEE24-30_000042_det03_tr0014,000486__BEE24-30_000042_det03_tr0014.jpg,train,000486\BEE24-30_000042_det03_tr0014.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000486__BEE24-30_000042_det03_tr0014.jpg,09daff9bacbc6508e2b96fbe08b2498cc989cf07206072d15c5596de1d334fc6,11c977cdf3fa61cbc30e7f6580f12a4cd4320636b02a16d08e4caf8449510213,v1_190,2773,0.385139
000488__BEE24-31_000043_det00_tr0022,000488__BEE24-31_000043_det00_tr0022.jpg,train,000488\BEE24-31_000043_det00_tr0022.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000488__BEE24-31_000043_det00_tr0022.jpg,b92865d906d46da11061a1ecfad3a75b3305ea7afb8e84486020ea905fabed91,12597e2cee27edf0550b409df12be88f45925aea88773e73fbf1eb048c38d307,v1_190,3767,0.396359
000488__BEE24-31_000044_det00_tr0023,000488__BEE24-31_000044_det00_tr0023.jpg,train,000488\BEE24-31_000044_det00_tr0023.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000488__BEE24-31_000044_det00_tr0023.jpg,790f9110f9b67700f019782150e06721111f839137c880ffae991d47909a56f9,1e7444e47e73f7b6c9d53cb8468dd0c72c9900db1f76ff2cac306c7f38e8d5ba,v1_190,3876,0.490385
000489__BEE24-31_000014_det01_tr0010,000489__BEE24-31_000014_det01_tr0010.jpg,train,000489\BEE24-31_000014_det01_tr0010.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000489__BEE24-31_000014_det01_tr0010.jpg,4cf66fae092e9b6cdc8f22d10615b5003e7189a4b3599ac168f2d49a5d11980d,358388e546b207051af3763a4287e8803eea4bd82e8a0432501758c1556263a2,v1_190,4326,0.459773
000489__BEE24-31_000016_det01_tr0012,000489__BEE24-31_000016_det01_tr0012.jpg,train,000489\BEE24-31_000016_det01_tr0012.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000489__BEE24-31_000016_det01_tr0012.jpg,40e994856b1017f8417231fbd0ef2220f7c297a17a2d7860f0e4bf28d5a22ec6,c47ef9c1206f2dc295750f358984347495900150a771bbdf2acbf790cdd6cd50,v1_190,3702,0.385464
000491__BEE24-31_000033_det02_tr0022,000491__BEE24-31_000033_det02_tr0022.jpg,train,000491\BEE24-31_000033_det02_tr0022.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000491__BEE24-31_000033_det02_tr0022.jpg,000c6337f82e305f14f3d7d4755f4b41265c97a0cf01a7bd11dfbf87e5a381bd,f1e4aba7462eeba16416078376d4b851fdfc3b7e5012274fc24fac6b11a7dd9a,v1_190,4829,0.451266
000492__BEE24-31_000011_det04_tr0008,000492__BEE24-31_000011_det04_tr0008.jpg,train,000492\BEE24-31_000011_det04_tr0008.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000492__BEE24-31_000011_det04_tr0008.jpg,e4f498daa435b9cb540c8c69b7e09c588ca28a38e28c044e23015619a7421b3b,8a2cf1604dfad65d72cc7affdc272c8762a41c57066264258511aa69c728c64f,v1_190,3462,0.386384
000492__BEE24-31_000014_det04_tr0010,000492__BEE24-31_000014_det04_tr0010.jpg,train,000492\BEE24-31_000014_det04_tr0010.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000492__BEE24-31_000014_det04_tr0010.jpg,a942d3d8238f78bbc3ab8d4dc367648d6f7dbc0826d9f8869cc1618d4e71e379,2c14f6a02462634d191554f31b5b879fb9ec7c096cfd9d593de65239a4f1ca51,v1_190,3990,0.445312
000492__BEE24-31_000029_det03_tr0023,000492__BEE24-31_000029_det03_tr0023.jpg,train,000492\BEE24-31_000029_det03_tr0023.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000492__BEE24-31_000029_det03_tr0023.jpg,a1ff9f82029bd95d99af2b85dfd55535637a440c133e98b4ace895242b889eaf,4ca06a3ca8136b506f1f901e045319a4deeab27935e27a6ce582b035523c1bf7,v1_190,3533,0.491240
000493__BEE24-31_000006_det05_tr0004,000493__BEE24-31_000006_det05_tr0004.jpg,train,000493\BEE24-31_000006_det05_tr0004.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000493__BEE24-31_000006_det05_tr0004.jpg,42897a052411a8aa7856289944f5a5a9aef306cbe336105da4a12ae5bb0a09e5,5573d3c7b649a29adf1c514df8781e52378d8d17adafbfa777004d45d8f9007b,v1_190,4374,0.487734
000493__BEE24-31_000009_det05_tr0006,000493__BEE24-31_000009_det05_tr0006.jpg,train,000493\BEE24-31_000009_det05_tr0006.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000493__BEE24-31_000009_det05_tr0006.jpg,cbdc17dd9ca530425e511ebb8dfc89c3a4029287e4aff3f716d439bb79896f81,277da95c35a412cb46c96a11e13f4fdf3a231a2467c8edc95a1488171c19a31e,v1_190,4539,0.449050
000494__BEE24-31_000017_det05_tr0008,000494__BEE24-31_000017_det05_tr0008.jpg,train,000494\BEE24-31_000017_det05_tr0008.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000494__BEE24-31_000017_det05_tr0008.jpg,ae8d4d7333a4f42b5ea8a0397d7fb6bca4a4025498696aa44671ac5a3b8bcb51,5d4bf1f20f7e9d095d9967155e361b75262cd6970038875dc2be9553ce5986b6,v1_190,3975,0.394580
000495__BEE24-31_000024_det05_tr0011,000495__BEE24-31_000024_det05_tr0011.jpg,train,000495\BEE24-31_000024_det05_tr0011.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000495__BEE24-31_000024_det05_tr0011.jpg,3a39c6493e01c95eaeb4d312e3414e6c9f4e24517f22de26f060eaef687fdd41,921e66861b2f0b93abe27bf71f8b1260a2522e27f7a9a178f282e9a12d0b14a7,v1_190,3797,0.371381
000496__BEE24-31_000055_det03_tr0025,000496__BEE24-31_000055_det03_tr0025.jpg,train,000496\BEE24-31_000055_det03_tr0025.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000496__BEE24-31_000055_det03_tr0025.jpg,1e4aa7902599015cfa007d11f8a6f82250f9d8dc293ea741c123172b6fe2ccf4,0ededb28e0a87167521f3804fdbff9c4f16d2ee69efd032e2c19c5c2fcc7a552,v1_190,4149,0.519534
000497__BEE24-31_000026_det07_tr0000,000497__BEE24-31_000026_det07_tr0000.jpg,train,000497\BEE24-31_000026_det07_tr0000.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000497__BEE24-31_000026_det07_tr0000.jpg,a5225b332afad5b37fdd10eda97eaac747dd114ec16a362bef23dbc77b095d78,b481401e7cce510f8b0a945d3d9764c773b1ff082f99b9e1c5c568b86117653b,v1_190,2678,0.292039
000497__BEE24-31_000032_det05_tr0005,000497__BEE24-31_000032_det05_tr0005.jpg,train,000497\BEE24-31_000032_det05_tr0005.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000497__BEE24-31_000032_det05_tr0005.jpg,9a328c541ce8d44fbef19d8f05de17ef5c439961e5094e6c954489923e348a92,3346720e9c235f07392ce618e798a4a8df6a107b8278b30aef83a553983b9a3d,v1_190,2919,0.370384
000497__BEE24-31_000047_det04_tr0017,000497__BEE24-31_000047_det04_tr0017.jpg,train,000497\BEE24-31_000047_det04_tr0017.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000497__BEE24-31_000047_det04_tr0017.jpg,cc4b5a9c4f861d2b325607ed913ad63e189e70fa4d6c7569b0d557d00a2830d4,c9e5030d219bac13f434d5990dcb928b1e43891a683c8e445ab9f97247cb657f,v1_190,2921,0.469916
000504__BEE24-32_000035_det01_tr0022,000504__BEE24-32_000035_det01_tr0022.jpg,train,000504\BEE24-32_000035_det01_tr0022.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000504__BEE24-32_000035_det01_tr0022.jpg,dd077d30f72169cbe6fbae3159b8083b5cf6131dc48bd07b1d4213f9589fb2fe,8f30a671d5c2017c94ba75eec01f41d4f82784562c7234741379e220f0ce6c70,v1_190,2855,0.368292
000504__BEE24-32_000057_det00_tr0036,000504__BEE24-32_000057_det00_tr0036.jpg,train,000504\BEE24-32_000057_det00_tr0036.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000504__BEE24-32_000057_det00_tr0036.jpg,0a5fdac51da6c05ebdec92325624d3327b13e33d0bbe09aaf1aa3934319d5157,1abe5fa97d08ec1af6a1906762a298eeda60b96a9f8f583ce72e80a3fdfeb089,v1_190,3816,0.473214
000507__BEE24-32_000011_det04_tr0005,000507__BEE24-32_000011_det04_tr0005.jpg,train,000507\BEE24-32_000011_det04_tr0005.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000507__BEE24-32_000011_det04_tr0005.jpg,471d790d1f3f6b5853304248b056b4cdb8d9f808095e9d733139daa0183f1f00,551266b42da4d7195143877dfe5e816c2b0fd6dd208362d7f9ad13e2a398333a,v1_190,3488,0.349359
000507__BEE24-32_000028_det04_tr0014,000507__BEE24-32_000028_det04_tr0014.jpg,train,000507\BEE24-32_000028_det04_tr0014.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000507__BEE24-32_000028_det04_tr0014.jpg,99bf8367e2eb18f68a6d46100e9b0cbe44a932285bd7d03d244624b63fccf68d,7f8b0731895aedaf536dab5c584158a4e585682050e6e221855ba55c308c317c,v1_190,4331,0.437475
000508__BEE24-32_000034_det05_tr0017,000508__BEE24-32_000034_det05_tr0017.jpg,train,000508\BEE24-32_000034_det05_tr0017.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000508__BEE24-32_000034_det05_tr0017.jpg,568047bacddc932e3c18dfdc910e990111f9ee046417f0eec5a456e00e874dae,93382fc66b3f795c32f6a1b72d507a03f7659ea93ac6865a8fb5963b64379d4e,v1_190,3617,0.402963
000508__BEE24-32_000055_det04_tr0029,000508__BEE24-32_000055_det04_tr0029.jpg,train,000508\BEE24-32_000055_det04_tr0029.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000508__BEE24-32_000055_det04_tr0029.jpg,c709fa14d67153eba06c7844d664eff77cd14e6d0e2db012903a5ca3fe8a510f,fb0ef2a3b3dafacbe9b23a9fd3dd79477097094787bbed4b266cd01024f51507,v1_190,3478,0.440923
000509__BEE24-32_000050_det05_tr0026,000509__BEE24-32_000050_det05_tr0026.jpg,train,000509\BEE24-32_000050_det05_tr0026.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000509__BEE24-32_000050_det05_tr0026.jpg,4c3c008233a082d088b7f68df208e45f31f73ba35694a9c9ca00fe4e7b081ea0,70a29e009c99e97ee58e9f7676b1fd123d71b4b7229cc64db4aa5c1fba685630,v1_190,4471,0.422430
000509__BEE24-32_000052_det05_tr0027,000509__BEE24-32_000052_det05_tr0027.jpg,train,000509\BEE24-32_000052_det05_tr0027.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000509__BEE24-32_000052_det05_tr0027.jpg,261ec25cecffc8968d873428cb83ee6d0892f0b400df9a8826c6d7fdf7ec78c4,3c2b5c786a2da0e0992fefa3b5f257a7b700caf2ee4fc1b7fd94311ace91c621,v1_190,4475,0.364800
000511__BEE24-32_000050_det06_tr0004,000511__BEE24-32_000050_det06_tr0004.jpg,train,000511\BEE24-32_000050_det06_tr0004.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_cvat_200_complete_visible_20260515_01\images\000511__BEE24-32_000050_det06_tr0004.jpg,8c7ad3b767c309c066ea4c820f158d6377092c628fa5141e089727df3822ed37,6452ff7e2169f05b55101849e9f45018d62f38325903c8bc9ef8204d18adad5f,v1_190,4001,0.339298
000512__BEE24-32_000058_det06_tr0004,000512__BEE24-32_000058_det06_tr0004.jpg,train,000512\BEE24-32_000058_det06_tr0004.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_hard_cvat_100_v4_complete_20260516\images\000512__BEE24-32_000058_det06_tr0004.jpg,1839dd9dcf5411baa2c98bb0d82a21d3261d2e5482190276b4344aa43a3f78ac,49230d031c12056d9dc718defb5164b9fbd062fa6fc4cd4f532b93fbade4db7d,hard75,1282,0.288739
000520__BEE24-33_000066_det16_tr0012,000520__BEE24-33_000066_det16_tr0012.jpg,train,000520\BEE24-33_000066_det16_tr0012.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_hard_cvat_100_v4_complete_20260516\images\000520__BEE24-33_000066_det16_tr0012.jpg,519b487fcdd2435833891f9e90600ee04ea6355a93d1478fdf88aa43aeeea256,edfb9d04dd499ce571a43af0a9e00085e95993b2366b933f113468183505e397,hard75,696,0.273155
000520__BEE24-33_000070_det16_tr0013,000520__BEE24-33_000070_det16_tr0013.jpg,train,000520\BEE24-33_000070_det16_tr0013.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_hard_cvat_100_v4_complete_20260516\images\000520__BEE24-33_000070_det16_tr0013.jpg,216c636536bbc4963b2443e1f4dfe9cc7439d15441d3cbb61e0459724bd8a6d7,c85ae509287774a31300d7838addc18c6575ef668d23c55a1b6adfc7403a6cf9,hard75,734,0.288069
000570__BEE24-33_000349_det03_tr0008,000570__BEE24-33_000349_det03_tr0008.jpg,train,000570\BEE24-33_000349_det03_tr0008.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_hard_cvat_100_v4_complete_20260516\images\000570__BEE24-33_000349_det03_tr0008.jpg,3b8ff964281115b0bdb43ce86bd4a8b696848a223f71f6bf7ff03a03fa90e709,6fbce52b9da1756be6df5a368b7f1247aec5110755d7cf9ce2149b6dde7d1e29,hard75,924,0.388889
000596__BEE24-33_000071_det29_tr0001,000596__BEE24-33_000071_det29_tr0001.jpg,train,000596\BEE24-33_000071_det29_tr0001.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_hard_cvat_100_v4_complete_20260516\images\000596__BEE24-33_000071_det29_tr0001.jpg,8656dcb9b0ce789a8ca90c54d1e1fa7e491725dca40f85cd6fe9fba231b9c13b,7c196a8a1ca42e34740bb63f58e96b4ea622e1fe560cb3396ebf6d70f76c8cbc,hard75,740,0.329768
000596__BEE24-33_000085_det23_tr0003,000596__BEE24-33_000085_det23_tr0003.jpg,train,000596\BEE24-33_000085_det23_tr0003.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_hard_cvat_100_v4_complete_20260516\images\000596__BEE24-33_000085_det23_tr0003.jpg,3b98ebf23c3da36573d9e540918a74ddef607d983c272d1a15efcf733efc6b6b,22a3bb3cb4d4f0c823c20f5a40287c4c4121d17a148930c15e900e38cb4124b1,hard75,676,0.301248
000620__BEE24-33_000293_det01_tr0022,000620__BEE24-33_000293_det01_tr0022.jpg,train,000620\BEE24-33_000293_det01_tr0022.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_hard_cvat_100_v4_complete_20260516\images\000620__BEE24-33_000293_det01_tr0022.jpg,f3b23a196980c54d8ff5c7e074ee415f2ce52235dc28e901f7365f30ab374e42,92ca62d26781c1fcd22493a972c2152d1d9097ad636bc8cb063da5da2c0709c8,hard75,1359,0.429791
000620__BEE24-33_000301_det01_tr0023,000620__BEE24-33_000301_det01_tr0023.jpg,train,000620\BEE24-33_000301_det01_tr0023.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_hard_cvat_100_v4_complete_20260516\images\000620__BEE24-33_000301_det01_tr0023.jpg,b0e12333285c99b37f5350a9996ded31a716a49820ececf9b6d6b560682e1f0a,1d6273e81b18aa7f56f053aac2325966d40da7ec1a81a8e943ddeb6af2f5e8e5,hard75,1680,0.454545
000665__BEE24-33_000501_det39_tr0002,000665__BEE24-33_000501_det39_tr0002.jpg,train,000665\BEE24-33_000501_det39_tr0002.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_hard_cvat_100_v4_complete_20260516\images\000665__BEE24-33_000501_det39_tr0002.jpg,9412be5efe3f3e35dc0689491deddd2942505d75cf89b11257cc2475047ca1b4,b4f01838045a15a63275bad8c96f290217b9b62e1ef50437404595f909ef589e,hard75,523,0.232032
000763__BEE24-33_000944_det35_tr0013,000763__BEE24-33_000944_det35_tr0013.jpg,train,000763\BEE24-33_000944_det35_tr0013.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_hard_cvat_100_v4_complete_20260516\images\000763__BEE24-33_000944_det35_tr0013.jpg,b78c90cfd4d7f7e0600d307e852d7ab8ccd9d04730f5c7aaf730a42061831892,1e834070b20fc50e4b2b22cb8f64db05937a06866ce67acd316988071e60f861,hard75,1517,0.717258
000788__BEE24-33_000266_det20_tr0001,000788__BEE24-33_000266_det20_tr0001.jpg,train,000788\BEE24-33_000266_det20_tr0001.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_hard_cvat_100_v4_complete_20260516\images\000788__BEE24-33_000266_det20_tr0001.jpg,e614e5cdeee563b5f0f9552640a8622eef43dbde4a0e49ab339b833e2164dd48,9ac73625009e1cf29b474c8a289edd8e1b59314dc4aa7653f520f36438cfad67,hard75,950,0.329861
000801__BEE24-33_000285_det21_tr0002,000801__BEE24-33_000285_det21_tr0002.jpg,train,000801\BEE24-33_000285_det21_tr0002.jpg,D:\personal_resources\CV_research\boxmot\output\bee_foreground_hard_cvat_100_v4_complete_20260516\images\000801__BEE24-33_000285_det21_tr0002.jpg,f40c3dec82269be2acf03d29486d7662f2ac10b2f834f087586d607fdfa982f1,d7e448d0d3c06a7643d580a266e039f78415542b20f71b56eead9d694912f5f4,hard75,890,0.347385
